dataset,subject,question_id,model_type,stage,cache_name,layer_idx,entropy_raw,entropy_normalized,logit_lens_temperature,vocab_size,kl_prev_layer,kl_vector_align
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3750168085098267,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.388009786605835,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.2188416719436646,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9271185398101807,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0906264781951904,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0378038883209229,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.2020559310913086,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.2213821411132812,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0406113862991333,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9089957475662231,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0485684871673584,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,15,nan,nan,1.0,0,1.0017740726470947,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9356029629707336,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.928398847579956,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8549749255180359,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8447784781455994,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8551344871520996,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8380861282348633,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9140588641166687,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9288138151168823,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8516481518745422,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9642837047576904,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8933613300323486,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9456424713134766,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9360782504081726,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9419867992401123,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9797884225845337,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9585643410682678,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,32,nan,nan,1.0,0,0.9994992017745972,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.9573368430137634,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9300225973129272,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.100681185722351,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.2202956676483154,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.3101754188537598,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0111210346221924,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.3750168085098267,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.388009786605835,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.2179099321365356,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9234768152236938,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0906264781951904,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0277420282363892,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.1499898433685303,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.171103835105896,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,12,nan,nan,1.0,0,1.0062572956085205,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8764590620994568,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9757815003395081,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.9689344763755798,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.890528678894043,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.8629034161567688,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8154103755950928,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.8209275007247925,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8201111555099487,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.7985843420028687,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8808753490447998,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8767428398132324,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.8053975105285645,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8338121771812439,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.852517306804657,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8336954116821289,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.829114556312561,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8742853999137878,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.8213369250297546,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.917282223701477,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9137522578239441,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8869728446006775,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8696202039718628,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2128530740737915,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,1,nan,nan,1.0,0,2.2203173637390137,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,2,nan,nan,1.0,0,1.3101720809936523,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,3,nan,nan,1.0,0,1.011102318763733,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,4,nan,nan,1.0,0,1.3750168085098267,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,5,nan,nan,1.0,0,1.388009786605835,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,6,nan,nan,1.0,0,1.2178568840026855,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,7,nan,nan,1.0,0,0.9234662652015686,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0906264781951904,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0277400016784668,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,10,nan,nan,1.0,0,1.1500040292739868,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,11,nan,nan,1.0,0,1.1711386442184448,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,12,nan,nan,1.0,0,1.006234884262085,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,13,nan,nan,1.0,0,0.876457929611206,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9757920503616333,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9689500331878662,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,16,nan,nan,1.0,0,0.8905417919158936,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8628993034362793,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8154004216194153,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8209272623062134,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,20,nan,nan,1.0,0,0.8201180696487427,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,21,nan,nan,1.0,0,0.7985910177230835,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8808772563934326,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,23,nan,nan,1.0,0,0.876747727394104,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,24,nan,nan,1.0,0,0.8054129481315613,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8338277339935303,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,26,nan,nan,1.0,0,0.852523922920227,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8336774706840515,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8291082382202148,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8742892146110535,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,30,nan,nan,1.0,0,0.8213401436805725,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9172823429107666,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9137466549873352,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8869756460189819,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8696193695068359,last
ai2-arc,SPLIT_0_OF_1,2,rosetta,prefill,fused,35,nan,nan,1.0,0,1.2128334045410156,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.1624755859375,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.132792353630066,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.0080429315567017,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3709542751312256,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.3740785121917725,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.217339277267456,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.917964518070221,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0900137424468994,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0305860042572021,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.182536244392395,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.2046576738357544,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.033765435218811,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9099795818328857,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0471551418304443,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,15,nan,nan,1.0,0,0.9978420734405518,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9364356398582458,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9217080473899841,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8574531674385071,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.8462414741516113,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8506132364273071,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8377298712730408,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,22,nan,nan,1.0,0,0.9078616499900818,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,23,nan,nan,1.0,0,0.9212497472763062,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,24,nan,nan,1.0,0,0.8407747745513916,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,25,nan,nan,1.0,0,0.9627668857574463,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,26,nan,nan,1.0,0,0.8992955684661865,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,27,nan,nan,1.0,0,0.9367137551307678,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,28,nan,nan,1.0,0,0.9409239292144775,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,29,nan,nan,1.0,0,0.9346529841423035,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,30,nan,nan,1.0,0,0.9789091944694519,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,31,nan,nan,1.0,0,0.9647594690322876,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,32,nan,nan,1.0,0,1.0089209079742432,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,33,nan,nan,1.0,0,0.951684296131134,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,34,nan,nan,1.0,0,0.9333181381225586,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,receiver,35,nan,nan,1.0,0,1.0974979400634766,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,1,nan,nan,1.0,0,2.253361225128174,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,2,nan,nan,1.0,0,1.3009932041168213,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,3,nan,nan,1.0,0,1.0049854516983032,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,4,nan,nan,1.0,0,1.3709542751312256,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,5,nan,nan,1.0,0,1.3740785121917725,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,6,nan,nan,1.0,0,1.2169201374053955,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,7,nan,nan,1.0,0,0.9133270978927612,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,8,nan,nan,1.0,0,1.0900137424468994,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,9,nan,nan,1.0,0,1.0212689638137817,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,10,nan,nan,1.0,0,1.144195318222046,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,11,nan,nan,1.0,0,1.1593599319458008,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,12,nan,nan,1.0,0,0.9966880083084106,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,13,nan,nan,1.0,0,0.8737431764602661,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,14,nan,nan,1.0,0,0.9725236892700195,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,15,nan,nan,1.0,0,0.963130533695221,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,16,nan,nan,1.0,0,0.8905994296073914,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,17,nan,nan,1.0,0,0.8524585962295532,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,18,nan,nan,1.0,0,0.8136726021766663,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,19,nan,nan,1.0,0,0.8229036927223206,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,20,nan,nan,1.0,0,0.8186401128768921,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,21,nan,nan,1.0,0,0.7910157442092896,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,22,nan,nan,1.0,0,0.8716549873352051,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,23,nan,nan,1.0,0,0.8701573610305786,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,24,nan,nan,1.0,0,0.7959486246109009,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,25,nan,nan,1.0,0,0.8296580910682678,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,26,nan,nan,1.0,0,0.8535718321800232,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,27,nan,nan,1.0,0,0.8339973092079163,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,28,nan,nan,1.0,0,0.8334827423095703,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,29,nan,nan,1.0,0,0.8585644960403442,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,30,nan,nan,1.0,0,0.817094087600708,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,31,nan,nan,1.0,0,0.9260541200637817,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,32,nan,nan,1.0,0,0.9222187995910645,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,33,nan,nan,1.0,0,0.8830379247665405,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,34,nan,nan,1.0,0,0.8737516403198242,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,sharer,35,nan,nan,1.0,0,1.2066353559494019,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,1,nan,nan,1.0,0,2.2533578872680664,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,2,nan,nan,1.0,0,1.3009809255599976,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,3,nan,nan,1.0,0,1.0049676895141602,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,4,nan,nan,1.0,0,1.3709542751312256,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,5,nan,nan,1.0,0,1.3740785121917725,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,6,nan,nan,1.0,0,1.2168800830841064,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,7,nan,nan,1.0,0,0.913314163684845,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,8,nan,nan,1.0,0,1.0900137424468994,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,9,nan,nan,1.0,0,1.0212727785110474,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,10,nan,nan,1.0,0,1.144196629524231,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,11,nan,nan,1.0,0,1.1594064235687256,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,12,nan,nan,1.0,0,0.996706485748291,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,13,nan,nan,1.0,0,0.8737436532974243,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,14,nan,nan,1.0,0,0.9725427627563477,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,15,nan,nan,1.0,0,0.9631460905075073,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,16,nan,nan,1.0,0,0.8905910849571228,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,17,nan,nan,1.0,0,0.8524613380432129,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,18,nan,nan,1.0,0,0.8136812448501587,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,19,nan,nan,1.0,0,0.8229094743728638,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,20,nan,nan,1.0,0,0.818655252456665,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,21,nan,nan,1.0,0,0.791024923324585,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,22,nan,nan,1.0,0,0.8716659545898438,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,23,nan,nan,1.0,0,0.8701577186584473,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,24,nan,nan,1.0,0,0.7959551811218262,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,25,nan,nan,1.0,0,0.8296648263931274,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,26,nan,nan,1.0,0,0.8535471558570862,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,27,nan,nan,1.0,0,0.8339992165565491,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,28,nan,nan,1.0,0,0.8334881067276001,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,29,nan,nan,1.0,0,0.8585629463195801,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,30,nan,nan,1.0,0,0.817086935043335,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,31,nan,nan,1.0,0,0.9260503053665161,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,32,nan,nan,1.0,0,0.9222255945205688,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,33,nan,nan,1.0,0,0.8830628395080566,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,34,nan,nan,1.0,0,0.8737547993659973,last
ai2-arc,SPLIT_0_OF_1,3,rosetta,prefill,fused,35,nan,nan,1.0,0,1.2066285610198975,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,0,nan,nan,1.0,0,nan,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,1,nan,nan,1.0,0,2.1558260917663574,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,2,nan,nan,1.0,0,1.1222823858261108,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,3,nan,nan,1.0,0,1.0041954517364502,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,4,nan,nan,1.0,0,1.3682472705841064,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,5,nan,nan,1.0,0,1.3744601011276245,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,6,nan,nan,1.0,0,1.2002923488616943,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,7,nan,nan,1.0,0,0.9119967222213745,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,8,nan,nan,1.0,0,1.0840785503387451,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,9,nan,nan,1.0,0,1.0329766273498535,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,10,nan,nan,1.0,0,1.1999802589416504,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,11,nan,nan,1.0,0,1.2145276069641113,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,12,nan,nan,1.0,0,1.0310876369476318,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,13,nan,nan,1.0,0,0.9058612585067749,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,14,nan,nan,1.0,0,1.0490014553070068,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,15,nan,nan,1.0,0,0.9930243492126465,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,16,nan,nan,1.0,0,0.9309130907058716,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,17,nan,nan,1.0,0,0.9073379635810852,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,18,nan,nan,1.0,0,0.8414645195007324,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,19,nan,nan,1.0,0,0.830458402633667,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,20,nan,nan,1.0,0,0.8421883583068848,last
ai2-arc,SPLIT_0_OF_1,4,rosetta,prefill,receiver,21,nan,nan,1.0,0,0.8254297971725464,last
